0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,class
0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.6636732717122698,0.0,0.0,0.0,0.34507329037221635,0.0,0.6636732717122698,0.0,0.0,0.8078121742050187,0.0,0.0,0.5894399796202825,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5130372782411735,0.6069566501052187,0.6069566501052187,0.0,0.0,0.0,0.0,0.0,0.5519904507838536,0.0,0.5494821943429479,0.6271968266501811,0.0,0.0,0.0,0.0,0.0,0.6071153745040426,0.0,0.6071153745040426,0.5126615288474058,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.5807610235330014,0.5704675856230509,0.0,0.0,0.0,0.0,0.5807610235330014,0.0,0.0,0.0,0.535320666004852,0.3745602126867516,0.535320666004852,0.0,0.535320666004852,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.0,0.49999999984375,0.49999999984375,0.49999999984375,0.49999999984375,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.0,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,si
0.6314978363339093,0.6314978363339093,0.0,0.0,0.44991217411202417,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.5907989676262869,0.0,0.0,0.0,0.5494662490370256,0.0,0.0,0.5907989676262869,0.0,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999984375,0.49999999984375,0.49999999984375,0.49999999984375,0.0,0.1180850814096663,0.0,0.0,0.0,0.0,0.0,0.9930034798948756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.6446236346601533,0.0,0.0,0.7645000772899779,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.49999999984375,0.49999999984375,0.49999999984375,0.49999999984375,0.0,0.0,0.0,0.5120664579696053,0.5120664579696053,0.0,0.461913224763978,0.0,0.0,0.0,0.5120664579696053,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214129832199795,0.0,0.0,0.906868841408508,0.7565672954198033,0.0,0.0,0.0,0.6539158402043637,0.0,0.0,0.0,0.7033252653387776,0.0,0.1032818524021029,0.0,0.0,0.0,0.0,0.7033252653387776,0.779406324779039,0.6265187781509394,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.6027913873773948,0.6027913873773948,0.0,0.0,0.5227667603232607,0.0,0.0,0.0,si
0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.6691476418961144,0.0,0.0,0.0,0.6691476418961144,0.0,0.0,0.3232380942437671,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.7071067807446058,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.4178204530744739,0.0,0.0,0.0,0.6424274542548982,0.0,0.0,0.6424274542548982,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361519962895603,0.5484978006821063,0.0,0.0,0.0,0.4961929779201526,0.6139187762727617,0.6139187762727617,0.0,0.0,0.49999999984375,0.49999999984375,0.49999999984375,0.0,0.0,0.0,0.0,0.49999999984375,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.46464635995080766,0.0,0.0,0.0,0.6261404631567643,0.0,0.6261404631567643,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,si
0.3803134818824076,0.0,0.0,0.0,0.924857639510036,0.0,0.0,0.0,0.4855354861153106,0.0,0.0,0.618164739680067,0.618164739680067,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.9900198286436189,0.0,0.0,0.0,0.14092812509258473,0.0,0.0,0.0,0.6073055405018323,0.0,0.6073055405018323,0.0,0.5122108550484895,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.530724645174005,0.0,0.5993043259092212,0.5993043259092212,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.3083206130967547,0.6726583079128913,0.6726583079128913,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.49999999984375,0.49999999984375,0.0,0.49999999984375,0.49999999984375,0.0,0.0,0.0,0.6008257232569822,0.0,0.0,0.5272730788149244,0.6008257232569822,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.6902029889245092,0.0,0.0,0.0,0.2173468816624642,0.0,0.0,0.6902029889245092,si
0.8874417687368708,0.0,0.0,0.0,0.4609198467546088,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.642990792869972,0.0,0.0,0.0,0.0,0.765873905299063,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.49999999984375,0.49999999984375,0.49999999984375,0.49999999984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.2771645795985302,0.0,0.0,0.0,0.5547311045442508,0.0,0.5547311045442508,0.5547311045442508,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,si
0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.4132805890030676,0.0,0.6438940727001525,0.6438940727001525,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.7071067807446058,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.6068349758059539,0.0,0.0,0.7948278496373974,0.0,0.0,0.0,0.0,0.0,0.0,0.6342556347239865,0.7731233978651619,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.7053661104041287,0.0,0.0,0.0,0.07012345786430964,0.0,0.0,0.7053661104041287,0.5773502689490632,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,si
0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.6103970829192845,0.0,0.0,0.0,0.0,0.0,0.7920955747857007,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.49999999984375,0.0,0.0,0.0,0.49999999984375,0.0,0.49999999984375,0.49999999984375,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.49999999984375,0.49999999984375,0.49999999984375,0.49999999984375,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.2364253061490704,0.0,0.0,0.0,0.9716496653897745,0.0,0.0,0.0,0.5106104301637865,0.0,0.0,0.0,0.8598121810952438,0.0,0.0,0.0,0.5389162759106615,0.0,0.5956379968872125,0.5956379968872125,0.0,0.0,0.0,0.0,0.5691928986884777,0.0,0.0,0.5813860349361619,0.5813860349361619,0.0,0.0,0.0,si
0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065741052776036,0.03880806944683887,0.7065741052776036,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,si
0.19122093588640363,0.0,0.0,0.0,0.9815470193883437,0.0,0.0,0.0,0.5488793598430673,0.0,0.0,0.0,0.8359015770959138,0.0,0.0,0.0,0.6527521655961044,0.0,0.0,0.0,0.757571520633405,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.5802200954806493,0.0,0.0,0.5802200954806493,0.571567389516944,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.33677593713972026,0.0,0.0,0.0,0.0,0.6658010089566686,0.6658010089566686,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.7269814585931506,0.0,0.0,0.0,0.6866570887572052,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.5868096768613611,0.5868096768613611,0.5579505403016167,0.0,0.0,0.0,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.7071067807446058,0.5482498032647949,0.0,0.0,0.5913637426938838,0.5913637426938838,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,si
0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.3386783950174895,0.0,0.6653183236773793,0.6653183236773793,0.0,0.0,0.0,0.0,0.6571606684991418,0.0,0.3691608192588588,0.6571606684991418,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.49999999984375,0.49999999984375,0.49999999984375,0.49999999984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.5518725036311297,0.0,0.0,0.5518725036311297,0.29378600791446496,0.0,0.5518725036311297,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.6686674233658112,0.0,0.0,0.7435616151652246,0.0,0.0,0.0,0.0,0.7071067807446058,0.0,0.7071067807446058,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067807446058,0.7071067807446058,0.0,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.6768268816169158,0.0,0.0,0.0,0.7361422219693406,0.0,0.0,0.0,0.5773502689490632,0.0,0.0,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.3488356088747543,0.0,0.0,0.0,0.937183928471458,0.0,0.0,0.0,0.4677529867771839,0.0,0.0,0.8838592316698433,0.0,0.0,0.0,0.0,0.5623443059775268,0.0,0.0,0.5847088509163952,0.5847088509163952,0.0,0.0,0.0,si
