159.1638641357422, 552.5269165039062
102.1768798828125, 467.2822265625
224.14402770996094, 462.5068359375
54.05245590209961, 462.42254638671875
205.05528259277344, 430.591796875
86.01522064208984, 412.83489990234375
444.17755126953125, 404.423095703125
164.18975830078125, 400.8622741699219
56.081321716308594, 367.00201416015625
439.84515380859375, 359.0049743652344
474.14990234375, 359.0042419433594
134.54771423339844, 238.37979125976562
67.24292755126953, 233.88157653808594
307.62060546875, 182.4921417236328
137.28729248046875, 149.51380920410156
504.7535705566406, 132.52102661132812
499.37200927734375, 95.97450256347656
332.66485595703125, 81.349365234375
556.622314453125, 78.68502044677734
355.6067810058594, 65.09292602539062
476.9971618652344, 24.275373458862305
330.874755859375, 544.0241088867188
406.39453125, 531.5585327148438
45.441349029541016, 481.6836242675781
73.72319030761719, 469.0816650390625
386.3342590332031, 405.0337829589844
494.7798767089844, 329.2623596191406
554.9677734375, 322.1537780761719
458.12548828125, 319.5715637207031
356.10601806640625, 319.6314392089844
91.01398468017578, 282.67193603515625
423.7215881347656, 267.25335693359375
206.24143981933594, 166.01834106445312
266.19012451171875, 142.92245483398438
522.0462036132812, 141.62803649902344
121.12049102783203, 125.182861328125
149.88136291503906, 106.16294860839844
218.41464233398438, 71.3067398071289
512.0638427734375, 51.36531448364258
529.801513671875, 14.104991912841797
164.99832153320312, 520.9874877929688
329.48614501953125, 497.3721008300781
221.56533813476562, 425.7025451660156
259.1332092285156, 354.4884948730469
205.91404724121094, 249.49758911132812
521.7464599609375, 231.83766174316406
